"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.12.2015 00:00:00";"2";"0";"18";"0,41";"8388608";"38588";"0,46";"0";"0";"84";"0";"0"
"04.12.2015 00:05:00";"2";"0";"21";"0,46";"8388608";"27682";"0,33";"0";"0";"84";"0";"0"
"04.12.2015 00:10:00";"2";"0";"18";"0,4";"8388608";"38588";"0,46";"0";"0";"84";"0";"0"
"04.12.2015 00:15:00";"2";"0";"20";"0,44";"8388608";"83047";"0,99";"0";"0";"84";"0";"0"
"04.12.2015 00:20:00";"2";"0";"18";"0,41";"8388608";"77175";"0,92";"0";"0";"84";"0";"0"
"04.12.2015 00:25:00";"2";"0";"20";"0,44";"8388608";"15938";"0,19";"0";"0";"84";"0";"0"
"04.12.2015 00:30:00";"2";"0";"18";"0,41";"8388608";"0";"0";"0";"0";"84";"0";"0"
"04.12.2015 00:35:00";"2";"0";"20";"0,44";"8388608";"27682";"0,33";"0";"0";"84";"0";"0"
"04.12.2015 00:40:00";"2";"0";"18";"0,41";"8388608";"38588";"0,46";"0";"0";"84";"0";"0"
"04.12.2015 00:45:00";"2";"0";"20";"0,44";"8388608";"49493";"0,59";"0";"0";"84";"0";"0"
"04.12.2015 00:50:00";"2";"0";"18";"0,4";"8388608";"55365";"0,66";"0";"0";"84";"0";"0"
"04.12.2015 00:55:00";"2";"0";"20";"0,44";"8388608";"32716";"0,39";"0";"0";"84";"0";"0"
"04.12.2015 01:00:00";"2";"0";"18";"0,4";"8388608";"15938";"0,19";"0";"0";"84";"0";"0"
"04.12.2015 01:05:00";"2";"0";"20";"0,46";"8388608";"83047";"0,99";"0";"0";"84";"0";"0"
"04.12.2015 01:10:00";"2";"0";"18";"0,41";"8388608";"43621";"0,52";"0";"0";"84";"0";"0"
"04.12.2015 01:15:00";"2";"0";"20";"0,44";"8388608";"183711";"2,19";"0";"0";"84";"0";"0"
"04.12.2015 01:20:00";"2";"0";"18";"0,41";"8388608";"15938";"0,19";"0";"0";"84";"0";"0"
"04.12.2015 01:25:00";"2";"0";"19";"0,43";"8388608";"49493";"0,59";"0";"0";"84";"0";"0"
"04.12.2015 01:30:00";"2";"0";"18";"0,41";"8388608";"32716";"0,39";"0";"0";"84";"0";"0"
"04.12.2015 01:35:00";"2";"0";"20";"0,44";"8388608";"66270";"0,79";"0";"0";"84";"0";"0"
"04.12.2015 01:40:00";"2";"0";"19";"0,42";"8388608";"49493";"0,59";"0";"0";"84";"0";"0"
"04.12.2015 01:45:00";"2";"0";"20";"0,44";"8388608";"150156";"1,79";"0";"0";"84";"0";"0"
"04.12.2015 01:50:00";"2";"0";"18";"0,41";"8388608";"0";"0";"0";"0";"84";"0";"0"
"04.12.2015 01:55:00";"2";"0";"20";"0,44";"8388608";"0";"0";"0";"0";"84";"0";"0"
"04.12.2015 02:00:00";"2";"0";"18";"0,41";"8388608";"49493";"0,59";"0";"0";"84";"0";"0"
"04.12.2015 02:05:00";"2";"0";"20";"0,45";"8388608";"15938";"0,19";"0";"0";"84";"0";"0"
"04.12.2015 02:10:00";"2";"0";"18";"0,41";"8388608";"5033";"0,06";"0";"0";"84";"0";"0"
"04.12.2015 02:15:00";"2";"0";"19";"0,44";"8388608";"32716";"0,39";"0";"0";"84";"0";"0"
"04.12.2015 02:20:00";"2";"0";"18";"0,41";"8388608";"0";"0";"0";"0";"84";"0";"0"
"04.12.2015 02:25:00";"2";"0";"20";"0,44";"8388608";"15938";"0,19";"0";"0";"84";"0";"0"
"04.12.2015 02:30:00";"2";"0";"18";"0,4";"8388608";"32716";"0,39";"0";"0";"84";"0";"0"
"04.12.2015 02:35:00";"2";"0";"20";"0,44";"8388608";"83047";"0,99";"0";"0";"84";"0";"0"
"04.12.2015 02:40:00";"2";"0";"18";"0,4";"8388608";"0";"0";"0";"0";"84";"0";"0"
"04.12.2015 02:45:00";"2";"0";"20";"0,44";"8388608";"15938";"0,19";"0";"0";"84";"0";"0"
"04.12.2015 02:50:00";"2";"0";"18";"0,41";"8388608";"0";"0";"0";"0";"84";"0";"0"
"04.12.2015 02:55:00";"2";"0";"19";"0,44";"8388608";"0";"0";"0";"0";"84";"0";"0"
"04.12.2015 03:00:00";"2";"0";"18";"0,41";"8388608";"66270";"0,79";"0";"0";"84";"0";"0"
"04.12.2015 03:05:00";"2";"0";"21";"0,46";"8388608";"66270";"0,79";"0";"0";"84";"0";"0"
"04.12.2015 03:10:00";"2";"0";"19";"0,42";"8388608";"0";"0";"0";"0";"84";"0";"0"
"04.12.2015 03:15:00";"2";"0";"20";"0,44";"8388608";"0";"0";"0";"0";"84";"0";"0"
"04.12.2015 03:20:00";"2";"0";"18";"0,41";"8388608";"15938";"0,19";"0";"0";"84";"0";"0"
"04.12.2015 03:25:00";"2";"0";"22";"0,49";"8388608";"49493";"0,59";"0";"21";"84";"0";"0"
"04.12.2015 03:30:00";"2";"0";"18";"0,41";"8388608";"150156";"1,79";"0";"0";"84";"0";"0"
"04.12.2015 03:35:00";"2";"0";"19";"0,43";"8388608";"15938";"0,19";"0";"0";"84";"0";"0"
"04.12.2015 03:40:00";"2";"0";"18";"0,41";"8388608";"32716";"0,39";"0";"0";"84";"0";"0"
"04.12.2015 03:45:00";"2";"0";"20";"0,44";"8388608";"32716";"0,39";"0";"0";"84";"0";"0"
