"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.01.2016 00:00:00";"2";"0";"14";"0,33";"2097152";"90597";"4,32";"0";"0";"22";"0";"0"
"04.01.2016 00:05:00";"2";"0";"14";"0,33";"2097152";"52848";"2,52";"0";"0";"22";"0";"0"
"04.01.2016 00:10:00";"2";"0";"15";"0,37";"2097152";"83676";"3,99";"0";"0";"22";"0";"0"
"04.01.2016 00:15:00";"2";"0";"14";"0,35";"2097152";"66899";"3,19";"0";"0";"22";"0";"0"
"04.01.2016 00:20:00";"2";"0";"12";"0,29";"2097152";"16568";"0,79";"0";"0";"22";"0";"0"
"04.01.2016 00:25:00";"2";"0";"15";"0,37";"2097152";"33345";"1,59";"0";"0";"22";"0";"0"
"04.01.2016 00:30:00";"2";"0";"13";"0,31";"2097152";"36071";"1,72";"0";"0";"22";"0";"0"
"04.01.2016 00:35:00";"2";"0";"12";"0,3";"2097152";"55575";"2,65";"0";"0";"22";"0";"0"
"04.01.2016 00:40:00";"2";"0";"14";"0,34";"2097152";"51380";"2,45";"0";"0";"22";"0";"0"
"04.01.2016 00:45:00";"2";"0";"13";"0,33";"2097152";"66899";"3,19";"0";"0";"22";"0";"0"
"04.01.2016 00:50:00";"2";"0";"12";"0,3";"2097152";"31877";"1,52";"0";"0";"22";"0";"0"
"04.01.2016 00:55:00";"2";"0";"15";"0,36";"2097152";"58511";"2,79";"0";"0";"22";"0";"0"
"04.01.2016 01:00:00";"2";"0";"19";"0,46";"2097152";"182872";"8,72";"0";"1";"22";"0";"5"
"04.01.2016 01:05:00";"2";"0";"13";"0,32";"2097152";"72352";"3,45";"0";"0";"22";"0";"0"
"04.01.2016 01:10:00";"2";"0";"14";"0,35";"2097152";"44460";"2,12";"0";"0";"22";"0";"0"
"04.01.2016 01:15:00";"2";"0";"14";"0,33";"2097152";"62705";"2,99";"0";"0";"22";"0";"0"
"04.01.2016 01:20:00";"2";"0";"12";"0,29";"2097152";"26214";"1,25";"0";"0";"22";"0";"0"
"04.01.2016 01:25:00";"2";"0";"15";"0,35";"2097152";"37539";"1,79";"0";"0";"22";"0";"0"
"04.01.2016 01:30:00";"2";"0";"13";"0,32";"2097152";"54316";"2,59";"0";"0";"22";"0";"0"
"04.01.2016 01:35:00";"2";"0";"13";"0,31";"2097152";"58511";"2,79";"0";"0";"22";"0";"0"
"04.01.2016 01:40:00";"2";"0";"14";"0,35";"2097152";"52848";"2,52";"0";"0";"22";"0";"0"
"04.01.2016 01:45:00";"2";"0";"14";"0,34";"2097152";"58511";"2,79";"0";"0";"22";"0";"0"
"04.01.2016 01:50:00";"2";"0";"12";"0,29";"2097152";"20762";"0,99";"0";"0";"22";"0";"0"
"04.01.2016 01:55:00";"2";"0";"15";"0,37";"2097152";"50122";"2,39";"0";"0";"22";"0";"0"
"04.01.2016 02:00:00";"2";"0";"13";"0,32";"2097152";"29150";"1,39";"0";"0";"22";"0";"0"
"04.01.2016 02:05:00";"2";"0";"13";"0,32";"2097152";"36071";"1,72";"0";"0";"22";"0";"0"
"04.01.2016 02:10:00";"2";"0";"14";"0,35";"2097152";"55575";"2,65";"0";"0";"22";"0";"0"
"04.01.2016 02:15:00";"2";"0";"14";"0,34";"2097152";"55575";"2,65";"0";"0";"22";"0";"0"
"04.01.2016 02:20:00";"2";"0";"12";"0,29";"2097152";"45928";"2,19";"0";"0";"22";"0";"0"
"04.01.2016 02:25:00";"2";"0";"15";"0,37";"2097152";"68157";"3,25";"0";"0";"22";"0";"0"
"04.01.2016 02:30:00";"2";"0";"13";"0,31";"2097152";"72352";"3,45";"0";"0";"22";"0";"0"
"04.01.2016 02:35:00";"2";"0";"12";"0,3";"2097152";"38797";"1,85";"0";"0";"22";"0";"0"
"04.01.2016 02:40:00";"2";"0";"14";"0,34";"2097152";"45928";"2,19";"0";"0";"22";"0";"0"
"04.01.2016 02:45:00";"2";"0";"13";"0,32";"2097152";"68157";"3,25";"0";"0";"22";"0";"0"
"04.01.2016 02:50:00";"2";"0";"12";"0,28";"2097152";"44460";"2,12";"0";"0";"22";"0";"0"
"04.01.2016 02:55:00";"2";"0";"15";"0,36";"2097152";"71093";"3,39";"0";"0";"22";"0";"0"
"04.01.2016 03:00:00";"2";"0";"13";"0,31";"2097152";"65431";"3,12";"0";"0";"22";"0";"0"
"04.01.2016 03:05:00";"2";"0";"13";"0,32";"2097152";"40265";"1,92";"0";"0";"22";"0";"0"
"04.01.2016 03:10:00";"2";"0";"14";"0,34";"2097152";"40265";"1,92";"0";"0";"22";"0";"0"
"04.01.2016 03:15:00";"2";"0";"13";"0,32";"2097152";"80740";"3,85";"0";"0";"22";"0";"0"
"04.01.2016 03:20:00";"2";"0";"12";"0,29";"2097152";"50122";"2,39";"0";"0";"22";"0";"0"
"04.01.2016 03:25:00";"2";"0";"18";"0,42";"2097152";"62705";"2,99";"0";"13";"22";"0";"0"
"04.01.2016 03:30:00";"2";"0";"13";"0,32";"2097152";"82208";"3,92";"0";"0";"22";"0";"0"
"04.01.2016 03:35:00";"2";"0";"12";"0,29";"2097152";"44460";"2,12";"0";"0";"22";"0";"0"
"04.01.2016 03:40:00";"2";"0";"14";"0,34";"2097152";"50122";"2,39";"0";"0";"22";"0";"0"
"04.01.2016 03:45:00";"2";"0";"16";"0,39";"2097152";"65431";"3,12";"0";"0";"22";"0";"0"
"04.01.2016 03:50:00";"2";"0";"18";"0,43";"2097152";"71093";"3,39";"0";"0";"22";"0";"0"
"04.01.2016 03:55:00";"2";"0";"20";"0,49";"2097152";"51380";"2,45";"0";"0";"22";"0";"0"
"04.01.2016 04:00:00";"2";"0";"19";"0,45";"2097152";"68157";"3,25";"0";"0";"22";"0";"0"
"04.01.2016 04:05:00";"2";"0";"21";"0,51";"2097152";"107374";"5,12";"0";"0";"22";"0";"0"
"04.01.2016 04:10:00";"2";"0";"20";"0,49";"2097152";"78014";"3,72";"0";"0";"22";"0";"0"
"04.01.2016 04:15:00";"2";"0";"19";"0,46";"2097152";"51380";"2,45";"0";"0";"22";"0";"0"
"04.01.2016 04:20:00";"2";"0";"21";"0,5";"2097152";"75288";"3,59";"0";"0";"22";"0";"0"
"04.01.2016 04:25:00";"2";"0";"21";"0,49";"2097152";"79482";"3,79";"0";"0";"22";"0";"0"
"04.01.2016 04:30:00";"2";"0";"19";"0,45";"2097152";"54316";"2,59";"0";"0";"22";"0";"0"
"04.01.2016 04:35:00";"2";"0";"21";"0,51";"2097152";"61237";"2,92";"0";"0";"22";"0";"0"
"04.01.2016 04:40:00";"2";"0";"20";"0,49";"2097152";"52848";"2,52";"0";"0";"22";"0";"0"
"04.01.2016 04:45:00";"2";"0";"19";"0,46";"2097152";"54316";"2,59";"0";"0";"22";"0";"0"
"04.01.2016 04:50:00";"2";"0";"21";"0,5";"2097152";"55575";"2,65";"0";"0";"22";"0";"0"
"04.01.2016 04:55:00";"2";"0";"21";"0,5";"2097152";"72352";"3,45";"0";"0";"22";"0";"0"
"04.01.2016 05:00:00";"2";"0";"19";"0,45";"2097152";"55575";"2,65";"0";"0";"22";"0";"0"
"04.01.2016 05:05:00";"2";"0";"21";"0,5";"2097152";"82208";"3,92";"0";"0";"22";"0";"0"
"04.01.2016 05:10:00";"2";"0";"20";"0,49";"2097152";"69625";"3,32";"0";"0";"22";"0";"0"
"04.01.2016 05:15:00";"2";"0";"19";"0,46";"2097152";"107374";"5,12";"0";"0";"22";"0";"0"
"04.01.2016 05:20:00";"2";"0";"20";"0,49";"2097152";"58511";"2,79";"0";"0";"22";"0";"0"
"04.01.2016 05:25:00";"2";"0";"20";"0,48";"2097152";"52848";"2,52";"0";"0";"22";"0";"0"
"04.01.2016 05:30:00";"2";"0";"19";"0,47";"2097152";"76546";"3,65";"0";"0";"22";"0";"0"
"04.01.2016 05:35:00";"2";"0";"22";"0,52";"2097152";"72352";"3,45";"0";"0";"22";"0";"0"
"04.01.2016 05:40:00";"2";"0";"21";"0,49";"2097152";"65431";"3,12";"0";"0";"22";"0";"0"
"04.01.2016 05:45:00";"2";"0";"19";"0,45";"2097152";"93323";"4,45";"0";"0";"22";"0";"0"
"04.01.2016 05:50:00";"2";"0";"21";"0,51";"2097152";"66899";"3,19";"0";"0";"22";"0";"0"
"04.01.2016 05:55:00";"2";"0";"21";"0,49";"2097152";"86403";"4,12";"0";"0";"22";"0";"0"
"04.01.2016 06:00:00";"2";"0";"19";"0,46";"2097152";"86403";"4,12";"0";"0";"22";"0";"0"
