"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.01.2016 00:00:00";"2";"0";"21";"0,45";"4194304";"83467";"1,99";"0";"3";"40";"0";"0"
"04.01.2016 00:05:00";"2";"0";"24";"0,51";"4194304";"117021";"2,79";"0";"3";"40";"0";"0"
"04.01.2016 00:10:00";"2";"0";"24";"0,51";"4194304";"58301";"1,39";"0";"3";"40";"0";"0"
"04.01.2016 00:15:00";"2";"0";"26";"0,56";"4194304";"58301";"1,39";"0";"3";"40";"0";"0"
"04.01.2016 00:20:00";"2";"0";"26";"0,55";"4194304";"100244";"2,39";"0";"3";"40";"0";"0"
"04.01.2016 00:25:00";"2";"0";"27";"0,58";"4194304";"105696";"2,52";"0";"3";"40";"0";"0"
"04.01.2016 00:30:00";"2";"0";"26";"0,56";"4194304";"88919";"2,12";"0";"3";"40";"0";"0"
"04.01.2016 00:35:00";"2";"0";"27";"0,56";"4194304";"94372";"2,25";"0";"3";"40";"0";"0"
"04.01.2016 00:40:00";"2";"0";"25";"0,54";"4194304";"41524";"0,99";"0";"3";"40";"0";"0"
"04.01.2016 00:45:00";"2";"0";"26";"0,55";"4194304";"49912";"1,19";"0";"3";"40";"0";"0"
"04.01.2016 00:50:00";"2";"0";"26";"0,55";"4194304";"58301";"1,39";"0";"3";"40";"0";"0"
"04.01.2016 00:55:00";"2";"0";"27";"0,58";"4194304";"55365";"1,32";"0";"3";"40";"0";"0"
"04.01.2016 01:00:00";"2";"0";"27";"0,58";"4194304";"80531";"1,92";"0";"3";"40";"0";"0"
"04.01.2016 01:05:00";"2";"0";"26";"0,56";"4194304";"55365";"1,32";"0";"3";"40";"0";"0"
"04.01.2016 01:10:00";"2";"0";"22";"0,46";"4194304";"52429";"1,25";"0";"3";"40";"0";"0"
"04.01.2016 01:15:00";"2";"0";"22";"0,47";"4194304";"52429";"1,25";"0";"3";"40";"0";"0"
"04.01.2016 01:20:00";"2";"0";"21";"0,46";"4194304";"66689";"1,59";"0";"3";"40";"0";"0"
"04.01.2016 01:25:00";"2";"0";"22";"0,48";"4194304";"49912";"1,19";"0";"3";"40";"0";"0"
"04.01.2016 01:30:00";"2";"0";"22";"0,46";"4194304";"139251";"3,32";"0";"3";"40";"0";"0"
"04.01.2016 01:35:00";"2";"0";"25";"0,53";"4194304";"60817";"1,45";"0";"3";"40";"0";"0"
"04.01.2016 01:40:00";"2";"0";"28";"0,59";"4194304";"108632";"2,59";"0";"3";"40";"0";"0"
"04.01.2016 01:45:00";"2";"0";"24";"0,52";"4194304";"102760";"2,45";"0";"3";"40";"0";"0"
"04.01.2016 01:50:00";"2";"0";"24";"0,52";"4194304";"72142";"1,72";"0";"3";"40";"0";"0"
"04.01.2016 01:55:00";"2";"0";"24";"0,51";"4194304";"60817";"1,45";"0";"3";"40";"0";"0"
"04.01.2016 02:00:00";"2";"0";"24";"0,51";"4194304";"83467";"1,99";"0";"3";"40";"0";"0"
"04.01.2016 02:05:00";"2";"0";"24";"0,51";"4194304";"61237";"1,46";"0";"3";"40";"0";"0"
"04.01.2016 02:10:00";"2";"0";"27";"0,58";"4194304";"91855";"2,19";"0";"4";"40";"0";"0"
"04.01.2016 02:15:00";"2";"0";"25";"0,53";"4194304";"80531";"1,92";"0";"3";"40";"0";"0"
"04.01.2016 02:20:00";"2";"0";"22";"0,48";"4194304";"105696";"2,52";"0";"3";"40";"0";"0"
"04.01.2016 02:25:00";"2";"0";"23";"0,5";"4194304";"97308";"2,32";"0";"3";"40";"0";"0"
"04.01.2016 02:30:00";"2";"0";"23";"0,49";"4194304";"72142";"1,72";"0";"3";"40";"0";"0"
"04.01.2016 02:35:00";"2";"0";"27";"0,57";"4194304";"100244";"2,39";"0";"3";"40";"0";"0"
"04.01.2016 02:40:00";"2";"0";"28";"0,59";"4194304";"75078";"1,79";"0";"3";"40";"0";"0"
"04.01.2016 02:45:00";"2";"0";"22";"0,47";"4194304";"80531";"1,92";"0";"3";"40";"0";"0"
"04.01.2016 02:50:00";"2";"0";"22";"0,47";"4194304";"88919";"2,12";"0";"3";"40";"0";"0"
"04.01.2016 02:55:00";"2";"0";"23";"0,49";"4194304";"75078";"1,79";"0";"3";"40";"0";"0"
"04.01.2016 03:00:00";"2";"0";"28";"0,59";"4194304";"38588";"0,92";"0";"3";"40";"0";"0"
"04.01.2016 03:05:00";"2";"0";"24";"0,52";"4194304";"33135";"0,79";"0";"3";"40";"0";"0"
"04.01.2016 03:10:00";"2";"0";"22";"0,47";"4194304";"77595";"1,85";"0";"3";"40";"0";"0"
"04.01.2016 03:15:00";"2";"0";"23";"0,48";"4194304";"83467";"1,99";"0";"3";"40";"0";"0"
"04.01.2016 03:20:00";"2";"0";"23";"0,49";"4194304";"46976";"1,12";"0";"3";"40";"0";"0"
"04.01.2016 03:25:00";"2";"0";"25";"0,53";"4194304";"102760";"2,45";"0";"3";"40";"0";"0"
"04.01.2016 03:30:00";"2";"0";"23";"0,48";"4194304";"108632";"2,59";"0";"3";"40";"0";"0"
"04.01.2016 03:35:00";"2";"0";"24";"0,51";"4194304";"75078";"1,79";"0";"3";"40";"0";"0"
"04.01.2016 03:40:00";"2";"0";"25";"0,53";"4194304";"58301";"1,39";"0";"4";"40";"0";"0"
"04.01.2016 03:45:00";"2";"0";"26";"0,54";"4194304";"60817";"1,45";"0";"3";"40";"0";"0"
"04.01.2016 03:50:00";"2";"0";"26";"0,55";"4194304";"127926";"3,05";"0";"3";"40";"0";"0"
"04.01.2016 03:55:00";"2";"0";"26";"0,55";"4194304";"49912";"1,19";"0";"3";"40";"0";"0"
"04.01.2016 04:00:00";"2";"0";"25";"0,54";"4194304";"41524";"0,99";"0";"3";"40";"0";"0"
"04.01.2016 04:05:00";"2";"0";"26";"0,55";"4194304";"72142";"1,72";"0";"3";"40";"0";"0"
"04.01.2016 04:10:00";"2";"0";"26";"0,55";"4194304";"49912";"1,19";"0";"3";"40";"0";"0"
"04.01.2016 04:15:00";"2";"0";"23";"0,48";"4194304";"97308";"2,32";"0";"3";"40";"0";"0"
"04.01.2016 04:20:00";"2";"0";"24";"0,52";"4194304";"55365";"1,32";"0";"3";"40";"0";"0"
"04.01.2016 04:25:00";"2";"0";"26";"0,55";"4194304";"75078";"1,79";"0";"3";"40";"0";"0"
"04.01.2016 04:30:00";"2";"0";"26";"0,55";"4194304";"66689";"1,59";"0";"3";"40";"0";"0"
"04.01.2016 04:35:00";"2";"0";"26";"0,55";"4194304";"41524";"0,99";"0";"3";"40";"0";"0"
"04.01.2016 04:40:00";"2";"0";"26";"0,55";"4194304";"41524";"0,99";"0";"3";"40";"0";"0"
"04.01.2016 04:45:00";"2";"0";"25";"0,54";"4194304";"77595";"1,85";"0";"3";"40";"0";"0"
"04.01.2016 04:50:00";"2";"0";"26";"0,55";"4194304";"75078";"1,79";"0";"3";"40";"0";"0"
"04.01.2016 04:55:00";"2";"0";"26";"0,55";"4194304";"108632";"2,59";"0";"3";"40";"0";"0"
"04.01.2016 05:00:00";"2";"0";"24";"0,51";"4194304";"46976";"1,12";"0";"3";"40";"0";"0"
"04.01.2016 05:05:00";"2";"0";"24";"0,52";"4194304";"41524";"0,99";"0";"3";"40";"0";"0"
"04.01.2016 05:10:00";"2";"0";"24";"0,51";"4194304";"41524";"0,99";"0";"3";"40";"0";"0"
"04.01.2016 05:15:00";"2";"0";"27";"0,57";"4194304";"72142";"1,72";"0";"3";"40";"0";"0"
"04.01.2016 05:20:00";"2";"0";"24";"0,5";"4194304";"122474";"2,92";"0";"3";"40";"0";"0"
"04.01.2016 05:25:00";"2";"0";"23";"0,5";"4194304";"63753";"1,52";"0";"3";"40";"0";"0"
"04.01.2016 05:30:00";"2";"0";"23";"0,5";"4194304";"49912";"1,19";"0";"3";"40";"0";"0"
"04.01.2016 05:35:00";"2";"0";"24";"0,51";"4194304";"49912";"1,19";"0";"3";"40";"0";"0"
"04.01.2016 05:40:00";"2";"0";"26";"0,55";"4194304";"75078";"1,79";"0";"3";"40";"0";"0"
"04.01.2016 05:45:00";"2";"0";"25";"0,53";"4194304";"111149";"2,65";"0";"3";"40";"0";"0"
"04.01.2016 05:50:00";"2";"0";"25";"0,54";"4194304";"88919";"2,12";"0";"3";"40";"0";"0"
"04.01.2016 05:55:00";"2";"0";"25";"0,54";"4194304";"83467";"1,99";"0";"3";"40";"0";"0"
"04.01.2016 06:00:00";"2";"0";"25";"0,53";"4194304";"117021";"2,79";"0";"3";"40";"0";"0"
"04.01.2016 06:05:00";"2";"0";"26";"0,55";"4194304";"60817";"1,45";"0";"3";"40";"0";"0"
"04.01.2016 06:10:00";"2";"0";"25";"0,54";"4194304";"49912";"1,19";"0";"3";"40";"0";"0"
"04.01.2016 06:15:00";"2";"0";"25";"0,54";"4194304";"100244";"2,39";"0";"3";"40";"0";"0"
