"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.01.2016 00:00:00";"2";"0";"21";"0,44";"2097152";"111568";"5,32";"0";"0";"22";"0";"0"
"04.01.2016 00:05:00";"2";"0";"21";"0,46";"2097152";"105906";"5,05";"0";"0";"22";"0";"0"
"04.01.2016 00:10:00";"2";"0";"20";"0,43";"2097152";"71093";"3,39";"0";"0";"22";"0";"0"
"04.01.2016 00:15:00";"2";"0";"22";"0,47";"2097152";"89129";"4,25";"0";"0";"22";"0";"0"
"04.01.2016 00:20:00";"2";"0";"21";"0,44";"2097152";"87871";"4,19";"0";"0";"22";"0";"0"
"04.01.2016 00:25:00";"2";"0";"21";"0,45";"2097152";"92065";"4,39";"0";"0";"22";"0";"0"
"04.01.2016 00:30:00";"2";"0";"20";"0,44";"2097152";"83676";"3,99";"0";"0";"22";"0";"0"
"04.01.2016 00:35:00";"2";"0";"21";"0,45";"2097152";"119957";"5,72";"0";"0";"22";"0";"0"
"04.01.2016 00:40:00";"2";"0";"20";"0,43";"2097152";"111568";"5,32";"0";"0";"22";"0";"0"
"04.01.2016 00:45:00";"2";"0";"22";"0,46";"2097152";"105906";"5,05";"0";"0";"22";"0";"0"
"04.01.2016 00:50:00";"2";"0";"21";"0,44";"2097152";"103180";"4,92";"0";"0";"22";"0";"0"
"04.01.2016 00:55:00";"2";"0";"21";"0,45";"2097152";"80740";"3,85";"0";"0";"22";"0";"0"
"04.01.2016 01:00:00";"2";"0";"21";"0,44";"2097152";"62705";"2,99";"0";"0";"22";"0";"0"
"04.01.2016 01:05:00";"2";"0";"22";"0,47";"2097152";"96259";"4,59";"0";"0";"22";"0";"0"
"04.01.2016 01:10:00";"2";"0";"21";"0,45";"2097152";"108842";"5,19";"0";"0";"22";"0";"0"
"04.01.2016 01:15:00";"2";"0";"21";"0,45";"2097152";"122683";"5,85";"0";"0";"22";"0";"0"
"04.01.2016 01:20:00";"2";"0";"21";"0,45";"2097152";"96259";"4,59";"0";"0";"22";"0";"0"
"04.01.2016 01:25:00";"2";"0";"22";"0,46";"2097152";"86403";"4,12";"0";"0";"22";"0";"0"
"04.01.2016 01:30:00";"2";"0";"21";"0,44";"2097152";"100454";"4,79";"0";"0";"22";"0";"0"
"04.01.2016 01:35:00";"2";"0";"21";"0,44";"2097152";"104648";"4,99";"0";"0";"22";"0";"0"
"04.01.2016 01:40:00";"2";"0";"21";"0,44";"2097152";"101712";"4,85";"0";"0";"22";"0";"0"
"04.01.2016 01:45:00";"2";"0";"21";"0,45";"2097152";"101712";"4,85";"0";"0";"22";"0";"0"
"04.01.2016 01:50:00";"2";"0";"21";"0,44";"2097152";"101712";"4,85";"0";"0";"22";"0";"0"
"04.01.2016 01:55:00";"2";"0";"21";"0,45";"2097152";"100454";"4,79";"0";"0";"22";"0";"0"
"04.01.2016 02:00:00";"2";"0";"20";"0,43";"2097152";"69625";"3,32";"0";"0";"22";"0";"0"
"04.01.2016 02:05:00";"2";"0";"21";"0,45";"2097152";"76546";"3,65";"0";"0";"22";"0";"0"
"04.01.2016 02:10:00";"2";"0";"20";"0,43";"2097152";"83676";"3,99";"0";"0";"22";"0";"0"
"04.01.2016 02:15:00";"2";"0";"21";"0,44";"2097152";"114295";"5,45";"0";"0";"22";"0";"0"
"04.01.2016 02:20:00";"2";"0";"21";"0,44";"2097152";"93323";"4,45";"0";"0";"22";"0";"0"
"04.01.2016 02:25:00";"2";"0";"21";"0,45";"2097152";"98986";"4,72";"0";"0";"22";"0";"0"
"04.01.2016 02:30:00";"2";"0";"20";"0,43";"2097152";"75288";"3,59";"0";"0";"22";"0";"0"
"04.01.2016 02:35:00";"2";"0";"20";"0,44";"2097152";"105906";"5,05";"0";"0";"22";"0";"0"
"04.01.2016 02:40:00";"2";"0";"20";"0,44";"2097152";"65431";"3,12";"0";"0";"22";"0";"0"
"04.01.2016 02:45:00";"2";"0";"21";"0,45";"2097152";"104648";"4,99";"0";"0";"22";"0";"0"
"04.01.2016 02:50:00";"2";"0";"20";"0,43";"2097152";"108842";"5,19";"0";"0";"22";"0";"0"
"04.01.2016 02:55:00";"2";"0";"20";"0,44";"2097152";"63963";"3,05";"0";"0";"22";"0";"0"
"04.01.2016 03:00:00";"2";"0";"20";"0,43";"2097152";"82208";"3,92";"0";"0";"22";"0";"0"
"04.01.2016 03:05:00";"2";"0";"21";"0,45";"2097152";"104648";"4,99";"0";"0";"22";"0";"0"
"04.01.2016 03:10:00";"2";"0";"20";"0,43";"2097152";"98986";"4,72";"0";"0";"22";"0";"0"
"04.01.2016 03:15:00";"2";"0";"21";"0,45";"2097152";"89129";"4,25";"0";"0";"22";"0";"0"
"04.01.2016 03:20:00";"2";"0";"20";"0,43";"2097152";"93323";"4,45";"0";"0";"22";"0";"0"
"04.01.2016 03:25:00";"2";"0";"20";"0,44";"2097152";"104648";"4,99";"0";"0";"22";"0";"0"
"04.01.2016 03:30:00";"2";"0";"20";"0,44";"2097152";"83676";"3,99";"0";"0";"22";"0";"0"
"04.01.2016 03:35:00";"2";"0";"21";"0,44";"2097152";"52848";"2,52";"0";"0";"22";"0";"0"
"04.01.2016 03:40:00";"2";"0";"20";"0,43";"2097152";"92065";"4,39";"0";"0";"22";"0";"0"
"04.01.2016 03:45:00";"2";"0";"21";"0,44";"2097152";"76546";"3,65";"0";"0";"22";"0";"0"
"04.01.2016 03:50:00";"2";"0";"39";"0,82";"2097152";"171757";"8,19";"0";"21";"22";"0";"0"
"04.01.2016 03:55:00";"2";"0";"21";"0,44";"2097152";"152044";"7,25";"0";"0";"22";"0";"0"
"04.01.2016 04:00:00";"2";"0";"20";"0,44";"2097152";"89129";"4,25";"0";"0";"22";"0";"0"
"04.01.2016 04:05:00";"2";"0";"21";"0,46";"2097152";"113036";"5,39";"0";"0";"22";"0";"0"
"04.01.2016 04:10:00";"2";"0";"20";"0,43";"2097152";"54316";"2,59";"0";"0";"22";"0";"0"
"04.01.2016 04:15:00";"2";"0";"21";"0,45";"2097152";"83676";"3,99";"0";"0";"22";"0";"0"
"04.01.2016 04:20:00";"2";"0";"20";"0,44";"2097152";"82208";"3,92";"0";"0";"22";"0";"0"
"04.01.2016 04:25:00";"2";"0";"21";"0,45";"2097152";"98986";"4,72";"0";"0";"22";"0";"0"
"04.01.2016 04:30:00";"2";"0";"20";"0,43";"2097152";"80740";"3,85";"0";"0";"22";"0";"0"
"04.01.2016 04:35:00";"2";"0";"22";"0,46";"2097152";"101712";"4,85";"0";"0";"22";"0";"0"
"04.01.2016 04:40:00";"2";"0";"20";"0,43";"2097152";"114295";"5,45";"0";"0";"22";"0";"0"
"04.01.2016 04:45:00";"2";"0";"21";"0,44";"2097152";"117231";"5,59";"0";"0";"22";"0";"0"
"04.01.2016 04:50:00";"2";"0";"20";"0,44";"2097152";"83676";"3,99";"0";"0";"22";"0";"0"
"04.01.2016 04:55:00";"2";"0";"21";"0,44";"2097152";"96259";"4,59";"0";"0";"22";"0";"0"
"04.01.2016 05:00:00";"2";"0";"20";"0,44";"2097152";"114295";"5,45";"0";"0";"22";"0";"0"
"04.01.2016 05:05:00";"2";"0";"21";"0,45";"2097152";"113036";"5,39";"0";"0";"22";"0";"0"
"04.01.2016 05:10:00";"2";"0";"20";"0,43";"2097152";"73820";"3,52";"0";"0";"22";"0";"0"
"04.01.2016 05:15:00";"2";"0";"21";"0,44";"2097152";"65431";"3,12";"0";"0";"22";"0";"0"
"04.01.2016 05:20:00";"2";"0";"21";"0,44";"2097152";"75288";"3,59";"0";"0";"22";"0";"0"
"04.01.2016 05:25:00";"2";"0";"21";"0,45";"2097152";"94791";"4,52";"0";"0";"22";"0";"0"
"04.01.2016 05:30:00";"2";"0";"20";"0,43";"2097152";"86403";"4,12";"0";"0";"22";"0";"0"
"04.01.2016 05:35:00";"2";"0";"21";"0,44";"2097152";"114295";"5,45";"0";"0";"22";"0";"0"
"04.01.2016 05:40:00";"2";"0";"20";"0,43";"2097152";"114295";"5,45";"0";"0";"22";"0";"0"
"04.01.2016 05:45:00";"2";"0";"21";"0,45";"2097152";"84935";"4,05";"0";"0";"22";"0";"0"
"04.01.2016 05:50:00";"2";"0";"20";"0,43";"2097152";"76546";"3,65";"0";"0";"22";"0";"0"
"04.01.2016 05:55:00";"2";"0";"21";"0,45";"2097152";"108842";"5,19";"0";"0";"22";"0";"0"
"04.01.2016 06:00:00";"2";"0";"21";"0,44";"2097152";"87871";"4,19";"0";"0";"22";"0";"0"
"04.01.2016 06:05:00";"2";"0";"22";"0,47";"2097152";"107374";"5,12";"0";"0";"22";"0";"0"
"04.01.2016 06:10:00";"2";"0";"21";"0,45";"2097152";"68157";"3,25";"0";"0";"22";"0";"0"
"04.01.2016 06:15:00";"2";"0";"20";"0,44";"2097152";"42992";"2,05";"0";"0";"22";"0";"0"
"04.01.2016 06:20:00";"2";"0";"20";"0,44";"2097152";"98986";"4,72";"0";"0";"22";"0";"0"
"04.01.2016 06:25:00";"2";"0";"21";"0,44";"2097152";"100454";"4,79";"0";"0";"22";"0";"0"
"04.01.2016 06:30:00";"2";"0";"20";"0,44";"2097152";"89129";"4,25";"0";"0";"22";"0";"0"
"04.01.2016 06:35:00";"2";"0";"21";"0,45";"2097152";"111568";"5,32";"0";"0";"22";"0";"0"
"04.01.2016 06:40:00";"2";"0";"20";"0,44";"2097152";"80740";"3,85";"0";"0";"22";"0";"0"
"04.01.2016 06:45:00";"2";"0";"21";"0,45";"2097152";"90597";"4,32";"0";"0";"22";"0";"0"
"04.01.2016 06:50:00";"2";"0";"22";"0,46";"2097152";"84935";"4,05";"0";"0";"22";"0";"0"
"04.01.2016 06:55:00";"2";"0";"21";"0,45";"2097152";"65431";"3,12";"0";"0";"22";"0";"0"
"04.01.2016 07:00:00";"2";"0";"21";"0,45";"2097152";"86403";"4,12";"0";"0";"22";"0";"0"
"04.01.2016 07:05:00";"2";"0";"22";"0,46";"2097152";"84935";"4,05";"0";"0";"22";"0";"0"
"04.01.2016 07:10:00";"2";"0";"21";"0,44";"2097152";"86403";"4,12";"0";"0";"22";"0";"0"
"04.01.2016 07:15:00";"2";"0";"21";"0,44";"2097152";"86403";"4,12";"0";"0";"22";"0";"0"
"04.01.2016 07:20:00";"2";"0";"20";"0,43";"2097152";"94791";"4,52";"0";"0";"22";"0";"0"
"04.01.2016 07:25:00";"2";"0";"21";"0,44";"2097152";"134008";"6,39";"0";"0";"22";"0";"0"
"04.01.2016 07:30:00";"2";"0";"21";"0,44";"2097152";"101712";"4,85";"0";"0";"22";"0";"0"
"04.01.2016 07:35:00";"2";"0";"664";"13,85";"2097152";"241592";"11,52";"0";"8";"22";"0";"0"
"04.01.2016 07:40:00";"2";"0";"21";"0,44";"2097152";"135266";"6,45";"0";"0";"22";"0";"0"
"04.01.2016 07:45:00";"2";"0";"21";"0,44";"2097152";"117231";"5,59";"0";"0";"22";"0";"0"
"04.01.2016 07:50:00";"2";"0";"21";"0,44";"2097152";"69625";"3,32";"0";"0";"22";"0";"0"
"04.01.2016 07:55:00";"2";"0";"21";"0,45";"2097152";"108842";"5,19";"0";"0";"22";"0";"0"
"04.01.2016 08:00:00";"2";"0";"21";"0,44";"2097152";"98986";"4,72";"0";"0";"22";"0";"0"
"04.01.2016 08:05:00";"2";"0";"21";"0,45";"2097152";"124151";"5,92";"0";"0";"22";"0";"0"
"04.01.2016 08:10:00";"2";"0";"20";"0,43";"2097152";"92065";"4,39";"0";"0";"22";"0";"0"
"04.01.2016 08:15:00";"2";"0";"21";"0,44";"2097152";"79482";"3,79";"0";"0";"22";"0";"0"
"04.01.2016 08:20:00";"2";"0";"21";"0,44";"2097152";"71093";"3,39";"0";"0";"22";"0";"0"
"04.01.2016 08:25:00";"2";"0";"21";"0,45";"2097152";"108842";"5,19";"0";"0";"22";"0";"0"
"04.01.2016 08:30:00";"2";"0";"20";"0,43";"2097152";"63963";"3,05";"0";"0";"22";"0";"0"
"04.01.2016 08:35:00";"2";"0";"21";"0,44";"2097152";"63963";"3,05";"0";"0";"22";"0";"0"
"04.01.2016 08:40:00";"2";"0";"20";"0,43";"2097152";"92065";"4,39";"0";"0";"22";"0";"0"
"04.01.2016 08:45:00";"2";"0";"21";"0,44";"2097152";"83676";"3,99";"0";"0";"22";"0";"0"
"04.01.2016 08:50:00";"2";"0";"20";"0,44";"2097152";"76546";"3,65";"0";"0";"22";"0";"0"
"04.01.2016 08:55:00";"2";"0";"20";"0,44";"2097152";"143655";"6,85";"0";"0";"22";"0";"0"
"04.01.2016 09:00:00";"2";"0";"20";"0,43";"2097152";"92065";"4,39";"0";"0";"22";"0";"0"
"04.01.2016 09:05:00";"2";"0";"21";"0,45";"2097152";"107374";"5,12";"0";"0";"22";"0";"0"
"04.01.2016 09:10:00";"2";"0";"20";"0,43";"2097152";"73820";"3,52";"0";"0";"22";"0";"0"
"04.01.2016 09:15:00";"2";"0";"21";"0,45";"2097152";"89129";"4,25";"0";"0";"22";"0";"0"
"04.01.2016 09:20:00";"2";"0";"20";"0,44";"2097152";"113036";"5,39";"0";"0";"22";"0";"0"
"04.01.2016 09:25:00";"2";"0";"20";"0,44";"2097152";"118489";"5,65";"0";"0";"22";"0";"0"
"04.01.2016 09:30:00";"2";"0";"20";"0,43";"2097152";"79482";"3,79";"0";"0";"22";"0";"0"
"04.01.2016 09:35:00";"2";"0";"21";"0,44";"2097152";"101712";"4,85";"0";"0";"22";"0";"0"
"04.01.2016 09:40:00";"2";"0";"20";"0,43";"2097152";"76546";"3,65";"0";"0";"22";"0";"0"
"04.01.2016 09:45:00";"2";"0";"21";"0,45";"2097152";"96259";"4,59";"0";"0";"22";"0";"0"
"04.01.2016 09:50:00";"2";"0";"21";"0,44";"2097152";"65431";"3,12";"0";"0";"22";"0";"0"
"04.01.2016 09:55:00";"2";"0";"21";"0,45";"2097152";"80740";"3,85";"0";"0";"22";"0";"0"
"04.01.2016 10:00:00";"2";"0";"21";"0,45";"2097152";"103180";"4,92";"0";"0";"22";"0";"0"
"04.01.2016 10:05:00";"2";"0";"21";"0,45";"2097152";"110100";"5,25";"0";"0";"22";"0";"0"
"04.01.2016 10:10:00";"2";"0";"21";"0,45";"2097152";"80740";"3,85";"0";"0";"22";"0";"0"
"04.01.2016 10:15:00";"2";"0";"21";"0,45";"2097152";"86403";"4,12";"0";"0";"22";"0";"0"
"04.01.2016 10:20:00";"2";"0";"21";"0,44";"2097152";"96259";"4,59";"0";"0";"22";"0";"0"
"04.01.2016 10:25:00";"2";"0";"21";"0,44";"2097152";"126878";"6,05";"0";"0";"22";"0";"0"
"04.01.2016 10:30:00";"2";"0";"20";"0,43";"2097152";"124151";"5,92";"0";"0";"22";"0";"0"
"04.01.2016 10:35:00";"2";"0";"21";"0,44";"2097152";"96259";"4,59";"0";"0";"22";"0";"0"
"04.01.2016 10:40:00";"2";"0";"21";"0,44";"2097152";"121425";"5,79";"0";"0";"22";"0";"0"
"04.01.2016 10:45:00";"2";"0";"21";"0,44";"2097152";"87871";"4,19";"0";"0";"22";"0";"0"
"04.01.2016 10:50:00";"2";"0";"21";"0,45";"2097152";"79482";"3,79";"0";"0";"22";"0";"0"
"04.01.2016 10:55:00";"2";"0";"21";"0,45";"2097152";"107374";"5,12";"0";"0";"22";"0";"0"
"04.01.2016 11:00:00";"2";"0";"21";"0,44";"2097152";"107374";"5,12";"0";"0";"22";"0";"0"
"04.01.2016 11:05:00";"2";"0";"21";"0,45";"2097152";"82208";"3,92";"0";"0";"22";"0";"0"
